[2025-09-15 08:31:27] [INFO    ] discord.client: logging in using static token
[2025-09-15 11:54:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:55:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:55:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:56:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:56:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:56:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:56:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:57:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:57:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:58:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:58:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:58:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:58:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:59:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:59:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:00:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:00:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:00:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:00:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:01:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:01:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:02:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:02:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:02:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:02:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:03:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:03:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:04:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:04:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:04:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:04:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:05:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:05:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:06:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:06:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:07:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:07:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:07:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:07:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:08:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:08:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:09:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:09:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:09:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:09:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:10:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:10:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:11:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:11:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:11:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:11:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:12:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:12:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:13:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:13:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:13:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:13:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:14:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:14:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:15:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:15:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:15:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:15:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:16:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:16:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:17:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:17:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:18:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:18:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:18:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:18:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:19:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:19:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:20:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:20:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:20:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:20:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:21:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:21:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:22:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:22:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:22:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:22:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:23:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:23:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:24:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:24:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:24:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:24:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:25:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:25:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:26:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:26:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:26:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:26:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:27:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:27:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:28:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:28:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:29:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:29:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:29:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:29:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:30:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:30:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:31:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:31:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:31:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:31:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:32:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:32:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:33:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:33:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:33:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:33:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:34:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:34:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:35:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:35:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:35:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:35:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:36:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:36:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:37:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:37:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:37:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:37:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:38:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:38:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:39:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:39:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:40:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:40:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:40:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:40:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:41:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:41:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:42:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:42:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:42:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:42:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:43:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:43:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:44:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:44:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:44:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:44:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:45:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:45:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:46:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:46:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:46:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:46:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:47:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:47:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:48:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:48:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:48:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:48:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:49:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:49:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:50:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:50:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:51:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:51:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:51:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:51:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:52:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:52:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:53:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:53:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:53:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:53:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:54:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:54:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:55:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:55:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:55:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:55:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:56:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:56:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:57:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:57:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:57:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:57:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:58:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:58:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:59:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 12:59:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 12:59:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:00:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:00:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:00:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:01:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:01:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:02:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:02:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:02:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:02:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:03:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:03:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:04:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:04:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:04:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:04:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:05:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:05:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:06:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:06:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:06:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:06:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:07:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:07:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:08:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:08:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:08:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:08:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:09:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:09:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:10:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:10:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:11:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:11:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:11:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 13:11:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 13:12:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
